Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Total Previous Spending
542,52,Male,Jacket,Outerwear,27.0,Connecticut,L,Gray,Fall,2.8,Yes,Bank Transfer,Next Day Air,Yes,Yes,45.0,Cash,Bi-Weekly,1215.0
543,27,Male,Boots,Footwear,79.0,Illinois,XL,Teal,Spring,4.6,Yes,Venmo,Next Day Air,Yes,Yes,35.0,Cash,Bi-Weekly,2765.0
544,53,Male,Skirt,Clothing,98.0,Alabama,S,Red,Spring,4.3,Yes,Debit Card,Express,Yes,Yes,11.0,Credit Card,Monthly,1078.0
545,34,Male,Sandals,Footwear,64.0,Washington,S,Yellow,Summer,3.3,Yes,Cash,Standard,Yes,Yes,30.0,Bank Transfer,Every 3 Months,1920.0
546,33,Male,Coat,Outerwear,32.0,Alabama,L,Magenta,Summer,3.5,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,48.0,Debit Card,Annually,1536.0
547,62,Male,Hoodie,Clothing,60.0,New Mexico,M,Brown,Winter,3.4,Yes,Cash,Free Shipping,Yes,Yes,45.0,Venmo,Bi-Weekly,2700.0
548,38,Male,Jacket,Outerwear,50.0,Nevada,M,Blue,Winter,2.8,Yes,Debit Card,Free Shipping,Yes,Yes,26.0,Venmo,Weekly,1300.0
549,36,Male,Backpack,Accessories,64.0,Nebraska,M,Black,Winter,4.6,Yes,PayPal,Store Pickup,Yes,Yes,41.0,Debit Card,Every 3 Months,2624.0
550,31,Male,Backpack,Accessories,29.0,Arizona,S,Olive,Fall,3.6,Yes,Cash,Express,Yes,Yes,37.0,Venmo,Bi-Weekly,1073.0
551,62,Male,Belt,Accessories,62.0,Georgia,M,Olive,Summer,3.3,Yes,Cash,Store Pickup,Yes,Yes,12.0,PayPal,Weekly,744.0
552,29,Male,Coat,Outerwear,78.0,Idaho,XL,Green,Fall,3.1,Yes,Venmo,2-Day Shipping,Yes,Yes,27.0,Cash,Bi-Weekly,2106.0
553,24,Male,T-shirt,Clothing,94.0,Missouri,M,Peach,Fall,3.5,Yes,Bank Transfer,Express,Yes,Yes,18.0,Bank Transfer,Weekly,1692.0
554,63,Male,Sunglasses,Accessories,59.0,Florida,M,White,Winter,3.2,Yes,Venmo,Express,Yes,Yes,15.0,Credit Card,Quarterly,885.0
555,56,Male,Sneakers,Footwear,47.0,Minnesota,M,Red,Summer,3.0,Yes,PayPal,Express,Yes,Yes,34.0,Bank Transfer,Weekly,1598.0
556,63,Male,Gloves,Accessories,57.0,Maine,M,White,Fall,4.8,Yes,Bank Transfer,Express,Yes,Yes,37.0,Venmo,Annually,2109.0
557,40,Male,Coat,Outerwear,90.0,Montana,L,Indigo,Winter,5.0,Yes,Credit Card,Store Pickup,Yes,Yes,21.0,Cash,Fortnightly,1890.0
558,18,Male,Shirt,Clothing,60.0,Alaska,M,White,Spring,2.9,Yes,PayPal,Free Shipping,Yes,Yes,31.0,Debit Card,Weekly,1860.0
559,50,Male,Sneakers,Footwear,77.0,Iowa,L,Teal,Fall,3.2,Yes,Venmo,Express,Yes,Yes,43.0,Debit Card,Every 3 Months,3311.0
560,66,Male,Scarf,Accessories,41.0,Arizona,M,Indigo,Fall,2.9,Yes,Bank Transfer,Store Pickup,Yes,Yes,22.0,Bank Transfer,Monthly,902.0
561,25,Male,Jewelry,Accessories,48.0,Louisiana,L,Red,Fall,3.3,Yes,PayPal,Free Shipping,Yes,Yes,12.0,Debit Card,Annually,576.0
562,65,Male,Jacket,Outerwear,65.0,Alabama,M,Blue,Fall,2.6,Yes,Credit Card,Next Day Air,Yes,Yes,25.0,PayPal,Fortnightly,1625.0
563,53,Male,Jeans,Clothing,62.0,Missouri,M,Blue,Summer,3.5,Yes,PayPal,Standard,Yes,Yes,40.0,Debit Card,Annually,2480.0
564,61,Male,Shoes,Footwear,99.0,Idaho,M,Black,Fall,4.4,Yes,PayPal,Standard,Yes,Yes,16.0,Debit Card,Quarterly,1584.0
565,67,Male,Hoodie,Clothing,58.0,Florida,M,Olive,Winter,3.4,Yes,Cash,Next Day Air,Yes,Yes,30.0,Bank Transfer,Weekly,1740.0
566,59,Male,Backpack,Accessories,43.0,Idaho,L,Lavender,Fall,4.2,Yes,Bank Transfer,Store Pickup,Yes,Yes,10.0,Venmo,Weekly,430.0
567,55,Male,Sneakers,Footwear,93.0,Alabama,M,Indigo,Spring,3.6,Yes,PayPal,Store Pickup,Yes,Yes,1.0,Debit Card,Fortnightly,93.0
568,21,Male,Blouse,Clothing,50.0,New Hampshire,S,Red,Winter,3.0,Yes,Venmo,Next Day Air,Yes,Yes,24.0,Venmo,Fortnightly,1200.0
569,44,Male,Pants,Clothing,88.0,Utah,L,Red,Summer,4.0,Yes,Bank Transfer,Free Shipping,Yes,Yes,36.0,PayPal,Monthly,3168.0
570,65,Male,Skirt,Clothing,33.0,Alabama,M,Pink,Fall,4.4,Yes,PayPal,Express,Yes,Yes,46.0,Credit Card,Every 3 Months,1518.0
571,65,Male,T-shirt,Clothing,99.0,Iowa,XL,Purple,Fall,4.1,Yes,Credit Card,Standard,Yes,Yes,20.0,Cash,Annually,1980.0
572,54,Male,Jacket,Outerwear,76.0,Kentucky,XL,Cyan,Spring,3.6,Yes,Venmo,Free Shipping,Yes,Yes,37.0,Venmo,Weekly,2812.0
573,56,Male,Scarf,Accessories,97.0,South Carolina,XL,Cyan,Summer,4.6,Yes,Credit Card,Next Day Air,Yes,Yes,26.0,Bank Transfer,Annually,2522.0
574,58,Male,Pants,Clothing,68.0,California,M,Charcoal,Summer,3.2,Yes,Cash,2-Day Shipping,Yes,Yes,23.0,Credit Card,Bi-Weekly,1564.0
575,54,Male,Sneakers,Footwear,79.0,Maine,L,Red,Fall,4.8,Yes,PayPal,Free Shipping,Yes,Yes,20.0,Bank Transfer,Bi-Weekly,1580.0
576,58,Male,Jeans,Clothing,86.0,Nebraska,M,Peach,Fall,4.8,Yes,Venmo,Express,Yes,Yes,38.0,PayPal,Monthly,3268.0
577,48,Male,Hat,Accessories,60.0,Washington,M,Black,Winter,5.0,Yes,Venmo,2-Day Shipping,Yes,Yes,5.0,Credit Card,Every 3 Months,300.0
578,19,Male,Skirt,Clothing,52.0,Alabama,M,Black,Fall,3.7,Yes,PayPal,Store Pickup,Yes,Yes,41.0,Venmo,Annually,2132.0
579,69,Male,Sandals,Footwear,90.0,Maine,M,Purple,Fall,4.6,Yes,Debit Card,Next Day Air,Yes,Yes,22.0,Credit Card,Fortnightly,1980.0
580,58,Male,Sandals,Footwear,41.0,California,M,Violet,Winter,3.7,Yes,Debit Card,Free Shipping,Yes,Yes,48.0,Credit Card,Annually,1968.0
581,49,Male,Sweater,Clothing,80.0,Iowa,M,Orange,Spring,4.1,Yes,PayPal,Free Shipping,Yes,Yes,10.0,PayPal,Weekly,800.0
582,32,Male,Sweater,Clothing,100.0,Iowa,XL,Charcoal,Winter,2.7,Yes,Credit Card,Store Pickup,Yes,Yes,12.0,Bank Transfer,Every 3 Months,1200.0
583,40,Male,Jacket,Outerwear,77.0,Colorado,L,Turquoise,Spring,4.9,Yes,Debit Card,Store Pickup,Yes,Yes,2.0,Bank Transfer,Quarterly,154.0
584,25,Male,Shorts,Clothing,78.0,California,L,Yellow,Spring,4.0,Yes,PayPal,Store Pickup,Yes,Yes,38.0,PayPal,Monthly,2964.0
585,70,Male,Socks,Clothing,94.0,Indiana,M,White,Spring,4.7,Yes,PayPal,Free Shipping,Yes,Yes,20.0,Debit Card,Monthly,1880.0
586,69,Male,Socks,Clothing,23.0,South Carolina,M,Gray,Fall,2.8,Yes,Credit Card,Next Day Air,Yes,Yes,5.0,Cash,Every 3 Months,115.0
587,45,Male,Hoodie,Clothing,20.0,Wisconsin,S,Blue,Winter,4.9,Yes,Venmo,2-Day Shipping,Yes,Yes,9.0,Venmo,Annually,180.0
588,29,Male,Socks,Clothing,86.0,Washington,S,Maroon,Fall,4.2,Yes,PayPal,Express,Yes,Yes,48.0,Debit Card,Every 3 Months,4128.0
589,47,Male,Boots,Footwear,60.0,South Dakota,M,Violet,Fall,3.0,Yes,Debit Card,Standard,Yes,Yes,9.0,Debit Card,Quarterly,540.0
590,28,Male,Shirt,Clothing,70.0,Minnesota,M,Orange,Fall,3.4,Yes,Debit Card,2-Day Shipping,Yes,Yes,40.0,PayPal,Annually,2800.0
591,64,Male,Belt,Accessories,39.0,Alaska,S,Turquoise,Fall,4.6,Yes,Credit Card,Standard,Yes,Yes,30.0,Venmo,Fortnightly,1170.0
592,47,Male,Backpack,Accessories,37.0,Kentucky,L,Olive,Fall,4.2,Yes,Credit Card,Store Pickup,Yes,Yes,6.0,Debit Card,Bi-Weekly,222.0
593,60,Male,Boots,Footwear,29.0,North Dakota,M,Brown,Fall,3.2,Yes,Venmo,Free Shipping,Yes,Yes,42.0,Venmo,Every 3 Months,1218.0
594,67,Male,Coat,Outerwear,35.0,Alaska,S,Green,Winter,4.4,Yes,Cash,Store Pickup,Yes,Yes,9.0,PayPal,Every 3 Months,315.0
595,35,Male,Hoodie,Clothing,83.0,Oklahoma,S,Brown,Winter,2.5,Yes,Cash,Next Day Air,Yes,Yes,6.0,Debit Card,Monthly,498.0
596,30,Male,Shoes,Footwear,77.0,Delaware,M,Silver,Summer,3.6,Yes,Credit Card,Next Day Air,Yes,Yes,47.0,PayPal,Quarterly,3619.0
597,23,Male,Shoes,Footwear,37.0,Montana,XL,White,Summer,4.5,Yes,PayPal,Store Pickup,Yes,Yes,36.0,Venmo,Annually,1332.0
598,70,Male,Jewelry,Accessories,69.0,Alaska,L,Gold,Summer,3.4,Yes,Bank Transfer,Standard,Yes,Yes,19.0,Bank Transfer,Fortnightly,1311.0
599,21,Male,Dress,Clothing,66.0,California,L,Green,Winter,3.2,Yes,Credit Card,2-Day Shipping,Yes,Yes,30.0,Cash,Every 3 Months,1980.0
600,51,Male,Boots,Footwear,26.0,Massachusetts,L,Teal,Spring,4.2,Yes,Cash,Standard,Yes,Yes,27.0,Debit Card,Every 3 Months,702.0
601,22,Male,Hat,Accessories,63.0,South Carolina,M,Charcoal,Spring,5.0,Yes,Debit Card,2-Day Shipping,Yes,Yes,25.0,Venmo,Monthly,1575.0
602,32,Male,Backpack,Accessories,38.0,West Virginia,M,Maroon,Summer,4.7,Yes,Cash,Store Pickup,Yes,Yes,5.0,Cash,Fortnightly,190.0
603,37,Male,Shoes,Footwear,58.0,Oregon,L,Lavender,Summer,4.2,Yes,Venmo,Next Day Air,Yes,Yes,10.0,Cash,Every 3 Months,580.0
604,31,Male,Handbag,Accessories,46.0,Massachusetts,L,Green,Winter,3.4,Yes,Debit Card,2-Day Shipping,Yes,Yes,26.0,PayPal,Every 3 Months,1196.0
605,44,Male,Sunglasses,Accessories,92.0,West Virginia,S,Pink,Fall,4.4,Yes,Bank Transfer,Store Pickup,Yes,Yes,11.0,Credit Card,Every 3 Months,1012.0
606,40,Male,Hat,Accessories,32.0,California,XL,Charcoal,Winter,4.2,Yes,Debit Card,Standard,Yes,Yes,17.0,Bank Transfer,Weekly,544.0
607,27,Male,Scarf,Accessories,90.0,Colorado,M,Blue,Spring,4.5,Yes,Credit Card,Standard,Yes,Yes,44.0,PayPal,Monthly,3960.0
608,47,Male,Hoodie,Clothing,23.0,Indiana,L,Purple,Fall,2.8,Yes,PayPal,Next Day Air,Yes,Yes,44.0,Cash,Monthly,1012.0
609,41,Male,Backpack,Accessories,25.0,Delaware,S,Gold,Fall,3.3,Yes,Debit Card,Next Day Air,Yes,Yes,21.0,Venmo,Every 3 Months,525.0
610,51,Male,Sweater,Clothing,54.0,Ohio,L,Purple,Fall,4.6,Yes,Cash,Next Day Air,Yes,Yes,49.0,Credit Card,Fortnightly,2646.0
611,53,Male,Shorts,Clothing,72.0,Oklahoma,M,Charcoal,Summer,2.5,Yes,Debit Card,Free Shipping,Yes,Yes,27.0,Bank Transfer,Every 3 Months,1944.0
612,43,Male,Scarf,Accessories,33.0,California,M,Black,Winter,4.7,Yes,Credit Card,Store Pickup,Yes,Yes,19.0,Cash,Monthly,627.0
613,67,Male,Hat,Accessories,43.0,New Hampshire,L,Lavender,Fall,4.6,Yes,PayPal,Express,Yes,Yes,33.0,Credit Card,Quarterly,1419.0
614,61,Male,Coat,Outerwear,51.0,Pennsylvania,L,Lavender,Fall,2.6,Yes,Cash,Standard,Yes,Yes,46.0,Cash,Bi-Weekly,2346.0
615,68,Male,Jewelry,Accessories,85.0,Idaho,M,Lavender,Winter,4.0,Yes,Cash,Standard,Yes,Yes,21.0,Credit Card,Bi-Weekly,1785.0
616,67,Male,Sandals,Footwear,100.0,Maryland,L,Olive,Summer,2.6,Yes,Debit Card,Next Day Air,Yes,Yes,23.0,Venmo,Annually,2300.0
617,29,Male,Gloves,Accessories,72.0,Pennsylvania,L,Teal,Spring,4.6,Yes,Cash,Free Shipping,Yes,Yes,38.0,Credit Card,Every 3 Months,2736.0
618,50,Male,Backpack,Accessories,57.0,Colorado,M,Maroon,Fall,2.6,Yes,Debit Card,Standard,Yes,Yes,2.0,Bank Transfer,Quarterly,114.0
619,61,Male,Jacket,Outerwear,94.0,Indiana,L,Cyan,Spring,4.0,Yes,Credit Card,Express,Yes,Yes,21.0,Debit Card,Bi-Weekly,1974.0
620,19,Male,Backpack,Accessories,34.0,Nebraska,M,Charcoal,Summer,4.6,Yes,Debit Card,Store Pickup,Yes,Yes,1.0,Debit Card,Every 3 Months,34.0
621,33,Male,Backpack,Accessories,89.0,Rhode Island,M,Black,Fall,3.7,Yes,PayPal,2-Day Shipping,Yes,Yes,10.0,Venmo,Every 3 Months,890.0
622,51,Male,Sunglasses,Accessories,27.0,Kansas,S,Red,Fall,4.4,Yes,Debit Card,Store Pickup,Yes,Yes,45.0,Credit Card,Weekly,1215.0
623,69,Male,Socks,Clothing,63.0,Georgia,S,Peach,Spring,4.0,Yes,Credit Card,Next Day Air,Yes,Yes,44.0,Bank Transfer,Fortnightly,2772.0
624,19,Male,Shoes,Footwear,70.0,Nevada,M,White,Fall,4.7,Yes,Bank Transfer,Standard,Yes,Yes,48.0,PayPal,Bi-Weekly,3360.0
625,55,Male,Pants,Clothing,87.0,South Carolina,XL,Pink,Fall,3.4,Yes,Venmo,Express,Yes,Yes,21.0,PayPal,Annually,1827.0
626,49,Male,Jewelry,Accessories,79.0,Delaware,M,Red,Fall,4.0,Yes,Venmo,Next Day Air,Yes,Yes,1.0,Venmo,Weekly,79.0
627,31,Male,Sunglasses,Accessories,79.0,New Hampshire,M,Indigo,Spring,3.9,Yes,Credit Card,Standard,Yes,Yes,10.0,Venmo,Annually,790.0
628,42,Male,Sandals,Footwear,44.0,Oregon,L,Black,Winter,4.1,Yes,Venmo,Express,Yes,Yes,24.0,PayPal,Monthly,1056.0
629,69,Male,Sweater,Clothing,85.0,Massachusetts,M,White,Fall,3.7,Yes,Venmo,2-Day Shipping,Yes,Yes,29.0,Credit Card,Monthly,2465.0
630,26,Male,Shoes,Footwear,90.0,Vermont,L,Beige,Spring,4.7,Yes,Bank Transfer,Standard,Yes,Yes,11.0,Debit Card,Annually,990.0
631,41,Male,Jewelry,Accessories,94.0,Mississippi,S,Silver,Fall,4.3,Yes,Cash,2-Day Shipping,Yes,Yes,33.0,Debit Card,Annually,3102.0
632,55,Male,Boots,Footwear,68.0,Washington,S,Violet,Summer,4.1,Yes,Venmo,Store Pickup,Yes,Yes,27.0,Cash,Fortnightly,1836.0
633,35,Male,Backpack,Accessories,51.0,Wyoming,M,Red,Winter,3.9,Yes,Venmo,Next Day Air,Yes,Yes,19.0,Venmo,Fortnightly,969.0
634,66,Male,Sandals,Footwear,33.0,Minnesota,M,Orange,Spring,2.9,Yes,Bank Transfer,Express,Yes,Yes,50.0,Debit Card,Quarterly,1650.0
635,36,Male,Sneakers,Footwear,60.0,Ohio,M,Teal,Summer,3.9,Yes,Bank Transfer,Standard,Yes,Yes,46.0,PayPal,Weekly,2760.0
636,27,Male,Hoodie,Clothing,59.0,South Carolina,M,Brown,Fall,4.3,Yes,PayPal,2-Day Shipping,Yes,Yes,28.0,Cash,Quarterly,1652.0
637,41,Male,Handbag,Accessories,30.0,Wisconsin,M,Indigo,Summer,2.8,Yes,Cash,Store Pickup,Yes,Yes,14.0,Bank Transfer,Every 3 Months,420.0
638,21,Male,Sweater,Clothing,20.0,Tennessee,M,Cyan,Winter,3.4,Yes,Cash,2-Day Shipping,Yes,Yes,46.0,Cash,Fortnightly,920.0
639,53,Male,Sandals,Footwear,20.0,Maryland,S,Blue,Summer,2.7,Yes,Venmo,Express,Yes,Yes,41.0,PayPal,Monthly,820.0
640,54,Male,Dress,Clothing,24.0,Mississippi,L,Olive,Spring,4.0,Yes,Credit Card,2-Day Shipping,Yes,Yes,50.0,Credit Card,Annually,1200.0
641,53,Male,Skirt,Clothing,88.0,Minnesota,M,Gray,Summer,4.4,Yes,Debit Card,Store Pickup,Yes,Yes,28.0,Debit Card,Fortnightly,2464.0
642,47,Male,Blouse,Clothing,78.0,Alaska,M,Red,Winter,3.9,Yes,Venmo,2-Day Shipping,Yes,Yes,23.0,Credit Card,Every 3 Months,1794.0
643,64,Male,Skirt,Clothing,25.0,Arkansas,L,Red,Spring,2.8,Yes,Credit Card,2-Day Shipping,Yes,Yes,14.0,Debit Card,Bi-Weekly,350.0
644,18,Male,Sweater,Clothing,57.0,Oregon,XL,Green,Winter,3.2,Yes,Venmo,Next Day Air,Yes,Yes,10.0,Bank Transfer,Every 3 Months,570.0
645,68,Male,Backpack,Accessories,93.0,Louisiana,S,Blue,Summer,4.3,Yes,Venmo,Next Day Air,Yes,Yes,37.0,Cash,Weekly,3441.0
646,62,Male,Hoodie,Clothing,42.0,Oklahoma,S,Purple,Summer,4.2,Yes,Credit Card,Express,Yes,Yes,15.0,Venmo,Bi-Weekly,630.0
647,51,Male,Boots,Footwear,54.0,Indiana,XL,Pink,Spring,4.9,Yes,Debit Card,Standard,Yes,Yes,19.0,Venmo,Bi-Weekly,1026.0
648,54,Male,Blouse,Clothing,70.0,Mississippi,XL,Charcoal,Summer,3.7,Yes,Bank Transfer,Express,Yes,Yes,23.0,Credit Card,Fortnightly,1610.0
649,22,Male,Hoodie,Clothing,31.0,Michigan,M,Brown,Winter,4.1,Yes,Bank Transfer,Store Pickup,Yes,Yes,35.0,Credit Card,Weekly,1085.0
650,53,Male,Pants,Clothing,93.0,Delaware,L,Orange,Spring,4.2,Yes,Credit Card,Store Pickup,Yes,Yes,33.0,PayPal,Every 3 Months,3069.0
651,34,Male,Gloves,Accessories,40.0,Florida,M,Magenta,Spring,3.9,Yes,Venmo,Next Day Air,Yes,Yes,12.0,Bank Transfer,Annually,480.0
652,32,Male,Hat,Accessories,32.0,Arkansas,L,Yellow,Summer,2.9,Yes,PayPal,Next Day Air,Yes,Yes,41.0,Venmo,Fortnightly,1312.0
653,64,Male,Sunglasses,Accessories,27.0,Minnesota,M,Beige,Winter,3.1,Yes,PayPal,Free Shipping,Yes,Yes,27.0,Venmo,Weekly,729.0
654,20,Male,Scarf,Accessories,68.0,North Dakota,M,Olive,Winter,3.6,Yes,Credit Card,2-Day Shipping,Yes,Yes,45.0,Cash,Fortnightly,3060.0
655,24,Male,Handbag,Accessories,59.0,California,L,Gray,Summer,4.4,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,23.0,Venmo,Annually,1357.0
656,20,Male,Handbag,Accessories,36.0,Mississippi,S,Purple,Fall,3.1,Yes,Debit Card,Free Shipping,Yes,Yes,19.0,Venmo,Monthly,684.0
657,42,Male,Jeans,Clothing,23.0,Pennsylvania,M,Beige,Summer,3.9,Yes,Debit Card,Standard,Yes,Yes,6.0,PayPal,Quarterly,138.0
658,48,Male,Jacket,Outerwear,80.0,Arizona,M,White,Winter,4.3,Yes,PayPal,Free Shipping,Yes,Yes,6.0,PayPal,Quarterly,480.0
659,62,Male,Backpack,Accessories,37.0,Louisiana,S,White,Fall,4.9,Yes,Debit Card,Store Pickup,Yes,Yes,20.0,Venmo,Weekly,740.0
660,62,Male,Shorts,Clothing,52.0,Virginia,S,Gold,Spring,3.6,Yes,Debit Card,2-Day Shipping,Yes,Yes,8.0,Cash,Weekly,416.0
661,50,Male,Coat,Outerwear,79.0,Montana,M,Olive,Fall,5.0,Yes,Debit Card,2-Day Shipping,Yes,Yes,39.0,Credit Card,Quarterly,3081.0
662,57,Male,Shirt,Clothing,68.0,Iowa,XL,Green,Fall,4.1,Yes,Cash,Store Pickup,Yes,Yes,39.0,Credit Card,Quarterly,2652.0
663,24,Male,Gloves,Accessories,98.0,Illinois,L,Magenta,Fall,2.8,Yes,Debit Card,Express,Yes,Yes,39.0,Venmo,Bi-Weekly,3822.0
664,59,Male,Dress,Clothing,83.0,Alaska,M,Charcoal,Fall,4.7,Yes,Cash,Express,Yes,Yes,23.0,Credit Card,Monthly,1909.0
665,63,Male,Pants,Clothing,83.0,Colorado,M,Indigo,Winter,4.4,Yes,Cash,Express,Yes,Yes,41.0,PayPal,Bi-Weekly,3403.0
666,41,Male,Pants,Clothing,55.0,New Mexico,M,Peach,Spring,4.9,Yes,Cash,2-Day Shipping,Yes,Yes,50.0,Credit Card,Annually,2750.0
667,35,Male,Hoodie,Clothing,26.0,Colorado,L,Turquoise,Winter,3.1,Yes,Cash,Free Shipping,Yes,Yes,30.0,Debit Card,Quarterly,780.0
668,34,Male,Sunglasses,Accessories,76.0,Arizona,S,Blue,Winter,2.6,Yes,Debit Card,Standard,Yes,Yes,32.0,Bank Transfer,Quarterly,2432.0
669,49,Male,T-shirt,Clothing,85.0,Hawaii,S,Turquoise,Fall,2.9,Yes,Credit Card,Express,Yes,Yes,35.0,Bank Transfer,Monthly,2975.0
670,43,Male,Jacket,Outerwear,89.0,Illinois,M,Gray,Spring,3.3,Yes,PayPal,Free Shipping,Yes,Yes,45.0,Venmo,Bi-Weekly,4005.0
671,63,Male,Sweater,Clothing,41.0,Louisiana,XL,Purple,Spring,4.8,Yes,Credit Card,Next Day Air,Yes,Yes,37.0,Cash,Bi-Weekly,1517.0
672,38,Male,Jacket,Outerwear,30.0,Iowa,L,Black,Winter,4.7,Yes,PayPal,Express,Yes,Yes,45.0,Cash,Weekly,1350.0
673,59,Male,Socks,Clothing,53.0,Washington,M,Peach,Winter,3.3,Yes,Cash,2-Day Shipping,Yes,Yes,29.0,Cash,Quarterly,1537.0
674,35,Male,Shirt,Clothing,66.0,Oklahoma,M,Indigo,Spring,4.2,Yes,Cash,Free Shipping,Yes,Yes,27.0,Venmo,Bi-Weekly,1782.0
675,48,Male,Jewelry,Accessories,33.0,Washington,XL,Beige,Winter,4.7,Yes,Venmo,Store Pickup,Yes,Yes,36.0,Bank Transfer,Annually,1188.0
676,64,Male,Sunglasses,Accessories,86.0,Arkansas,M,Yellow,Spring,2.6,Yes,Credit Card,2-Day Shipping,Yes,Yes,9.0,Cash,Annually,774.0
677,28,Male,Pants,Clothing,60.0,Connecticut,M,Peach,Winter,2.9,Yes,Debit Card,2-Day Shipping,Yes,Yes,38.0,Venmo,Bi-Weekly,2280.0
678,60,Male,Socks,Clothing,62.0,Washington,S,Turquoise,Summer,2.7,Yes,PayPal,Express,Yes,Yes,41.0,PayPal,Annually,2542.0
679,27,Male,Blouse,Clothing,74.0,Maine,M,Teal,Fall,3.3,Yes,Credit Card,Store Pickup,Yes,Yes,25.0,Debit Card,Every 3 Months,1850.0
680,56,Male,Sandals,Footwear,95.0,Michigan,M,Turquoise,Fall,3.4,Yes,PayPal,Express,Yes,Yes,37.0,Venmo,Fortnightly,3515.0
681,58,Male,Sneakers,Footwear,25.0,Tennessee,M,Magenta,Spring,4.2,Yes,Venmo,Express,Yes,Yes,3.0,PayPal,Annually,75.0
682,30,Male,Shirt,Clothing,59.0,Louisiana,XL,Purple,Winter,3.8,Yes,PayPal,2-Day Shipping,Yes,Yes,24.0,Credit Card,Every 3 Months,1416.0
683,23,Male,Jacket,Outerwear,29.0,Missouri,M,Brown,Summer,4.0,Yes,Debit Card,Standard,Yes,Yes,49.0,Credit Card,Bi-Weekly,1421.0
684,33,Male,Sandals,Footwear,36.0,Michigan,S,Violet,Winter,2.7,Yes,Venmo,Free Shipping,Yes,Yes,3.0,Bank Transfer,Monthly,108.0
685,63,Male,Hat,Accessories,82.0,Alabama,M,Yellow,Summer,4.7,Yes,Bank Transfer,Express,Yes,Yes,42.0,Debit Card,Monthly,3444.0
686,70,Male,Blouse,Clothing,71.0,Massachusetts,XL,Magenta,Winter,3.5,Yes,Credit Card,Standard,Yes,Yes,32.0,Cash,Fortnightly,2272.0
687,70,Male,Sweater,Clothing,35.0,Indiana,L,Beige,Fall,3.0,Yes,PayPal,2-Day Shipping,Yes,Yes,33.0,Venmo,Fortnightly,1155.0
688,19,Male,Gloves,Accessories,38.0,West Virginia,XL,Turquoise,Winter,3.3,Yes,Cash,Free Shipping,Yes,Yes,46.0,Bank Transfer,Quarterly,1748.0
689,25,Male,Scarf,Accessories,59.0,Michigan,S,Peach,Summer,4.7,Yes,Cash,Store Pickup,Yes,Yes,44.0,Venmo,Monthly,2596.0
690,19,Male,Hoodie,Clothing,91.0,Pennsylvania,M,Orange,Summer,4.7,Yes,Cash,Express,Yes,Yes,35.0,Credit Card,Every 3 Months,3185.0
691,25,Male,Shorts,Clothing,68.0,Alaska,XL,Red,Spring,4.8,Yes,Bank Transfer,Standard,Yes,Yes,45.0,Bank Transfer,Weekly,3060.0
692,60,Male,Backpack,Accessories,21.0,Massachusetts,L,Silver,Summer,2.9,Yes,Credit Card,Standard,Yes,Yes,37.0,PayPal,Bi-Weekly,777.0
693,35,Male,Sunglasses,Accessories,95.0,North Dakota,M,Cyan,Spring,4.0,Yes,Venmo,2-Day Shipping,Yes,Yes,40.0,Debit Card,Every 3 Months,3800.0
694,46,Male,Shorts,Clothing,52.0,Vermont,L,Turquoise,Spring,3.1,Yes,Credit Card,Free Shipping,Yes,Yes,30.0,Cash,Every 3 Months,1560.0
695,41,Male,Dress,Clothing,21.0,Kentucky,S,Charcoal,Fall,3.5,Yes,Venmo,2-Day Shipping,Yes,Yes,38.0,Venmo,Every 3 Months,798.0
696,30,Male,Shorts,Clothing,67.0,Nevada,XL,Peach,Summer,3.7,Yes,Bank Transfer,Next Day Air,Yes,Yes,15.0,Debit Card,Every 3 Months,1005.0
697,44,Male,Belt,Accessories,42.0,Utah,L,Green,Fall,2.8,Yes,Bank Transfer,Standard,Yes,Yes,49.0,Cash,Monthly,2058.0
698,61,Male,Scarf,Accessories,63.0,North Dakota,XL,Brown,Summer,4.6,Yes,Bank Transfer,Free Shipping,Yes,Yes,40.0,Debit Card,Quarterly,2520.0
699,55,Male,Boots,Footwear,41.0,Iowa,M,Yellow,Winter,3.8,Yes,PayPal,Standard,Yes,Yes,40.0,Debit Card,Weekly,1640.0
700,50,Male,Handbag,Accessories,46.0,Connecticut,M,Charcoal,Fall,2.6,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,5.0,PayPal,Weekly,230.0
701,57,Male,Pants,Clothing,79.0,Wisconsin,L,Olive,Winter,4.1,Yes,Venmo,Standard,Yes,Yes,5.0,PayPal,Monthly,395.0
702,51,Male,Boots,Footwear,90.0,Idaho,L,Red,Fall,3.3,Yes,Cash,Next Day Air,Yes,Yes,5.0,Debit Card,Every 3 Months,450.0
703,18,Male,Shirt,Clothing,71.0,Montana,M,White,Winter,3.4,Yes,Bank Transfer,Store Pickup,Yes,Yes,1.0,Cash,Weekly,71.0
704,63,Male,Dress,Clothing,87.0,Connecticut,L,Pink,Summer,3.0,Yes,Debit Card,Standard,Yes,Yes,21.0,Venmo,Weekly,1827.0
